transaction_id,unit_id,product_id,store_id,transaction_date,age_at_sale_days,final_sale_price,transaction_type
7724,3848.0,55,3,2024-04-16,207.0,1437.52,Sale
7725,5325.0,46,2,2024-04-16,578.0,769.66,Sale
7725,,115,2,2024-04-16,,46.8,Sale
7725,,116,2,2024-04-16,,22.8,Sale
7726,6694.0,53,3,2024-04-16,207.0,384.76,Sale
7727,7272.0,23,4,2024-04-16,935.0,379.06,Sale
7728,7358.0,41,4,2024-04-16,557.0,372.71,Sale
7729,8121.0,47,1,2024-04-16,578.0,836.46,Sale
7730,8599.0,46,4,2024-04-16,578.0,734.66,Sale
7730,,116,4,2024-04-16,,22.8,Sale
7731,9057.0,57,4,2024-04-16,207.0,931.55,Sale
7732,9058.0,50,2,2024-04-16,207.0,782.67,Sale
7732,,98,2,2024-04-16,,58.8,Sale
7732,,115,2,2024-04-16,,46.8,Sale
7733,9247.0,29,4,2024-04-16,935.0,438.83,Sale
7733,,114,4,2024-04-16,,22.8,Sale
7733,,116,4,2024-04-16,,22.8,Sale
7734,,94,4,2024-04-16,,58.8,Sale
7735,,108,1,2024-04-16,,58.8,Sale
7736,168.0,54,1,2024-04-17,208.0,1213.89,Sale
7737,619.0,1,2,2024-04-17,1671.0,274.6,Sale
7738,988.0,5,2,2024-04-17,1671.0,452.37,Sale
7739,2842.0,17,2,2024-04-17,1272.0,604.04,Sale
7740,3581.0,47,4,2024-04-17,579.0,663.43,Sale
7741,5685.0,38,2,2024-04-17,579.0,708.44,Sale
7742,6014.0,5,1,2024-04-17,1671.0,444.82,Sale
7743,6074.0,50,1,2024-04-17,208.0,651.06,Sale
7744,6096.0,29,2,2024-04-17,936.0,653.11,Sale
7744,,118,2,2024-04-17,,298.8,Sale
7745,6737.0,43,4,2024-04-17,579.0,512.95,Sale
7745,,94,4,2024-04-17,,58.8,Sale
7745,,115,4,2024-04-17,,46.8,Sale
7746,9582.0,52,4,2024-04-17,208.0,888.11,Sale
7746,,100,4,2024-04-17,,58.8,Sale
7747,9655.0,51,3,2024-04-17,208.0,762.31,Sale
7748,,110,2,2024-04-17,,58.8,Sale
7749,,87,2,2024-04-17,,46.8,Sale
7750,,85,4,2024-04-17,,46.8,Sale
7751,,87,1,2024-04-17,,46.8,Sale
7752,14.0,11,4,2024-04-18,1252.0,335.48,Sale
7753,5263.0,26,1,2024-04-18,937.0,526.87,Sale
7754,6172.0,24,4,2024-04-18,937.0,586.64,Sale
7755,7798.0,24,2,2024-04-18,937.0,368.55,Sale
7756,8803.0,15,4,2024-04-18,1273.0,403.0,Sale
7756,,80,4,2024-04-18,,58.8,Sale
7756,,114,4,2024-04-18,,22.8,Sale
7757,9041.0,22,4,2024-04-18,937.0,259.21,Sale
7758,9068.0,52,2,2024-04-18,209.0,743.41,Sale
7758,,101,2,2024-04-18,,46.8,Sale
7759,,95,2,2024-04-18,,46.8,Sale
7760,,76,4,2024-04-18,,58.8,Sale
7761,,114,1,2024-04-18,,22.8,Sale
7762,622.0,9,4,2024-04-19,1673.0,707.24,Sale
7763,2243.0,55,1,2024-04-19,210.0,498.28,Sale
7763,,118,1,2024-04-19,,298.8,Sale
7763,,117,1,2024-04-19,,22.8,Sale
7764,3691.0,23,1,2024-04-19,938.0,462.76,Sale
7764,,85,1,2024-04-19,,46.8,Sale
7764,,115,1,2024-04-19,,46.8,Sale
7765,4915.0,57,2,2024-04-19,210.0,1392.7,Sale
7765,,117,2,2024-04-19,,22.8,Sale
7766,5444.0,56,1,2024-04-19,210.0,1192.37,Sale
7767,5465.0,57,4,2024-04-19,210.0,1145.94,Sale
7767,,118,4,2024-04-19,,298.8,Sale
7768,6127.0,52,4,2024-04-19,210.0,572.95,Sale
7769,6372.0,22,4,2024-04-19,938.0,269.72,Sale
7769,,116,4,2024-04-19,,22.8,Sale
7769,,84,4,2024-04-19,,58.8,Sale
7770,6503.0,18,1,2024-04-19,1274.0,697.65,Sale
7770,,80,1,2024-04-19,,58.8,Sale
7771,7407.0,50,1,2024-04-19,210.0,520.8,Sale
7772,8920.0,20,1,2024-04-19,1253.0,668.71,Sale
7772,,82,1,2024-04-19,,58.8,Sale
7773,,85,1,2024-04-19,,46.8,Sale
7774,,84,2,2024-04-19,,58.8,Sale
7775,,114,2,2024-04-19,,22.8,Sale
7776,913.0,53,4,2024-04-20,211.0,701.57,Sale
7776,,117,4,2024-04-20,,22.8,Sale
7776,,102,4,2024-04-20,,58.8,Sale
7777,3594.0,17,3,2024-04-20,1275.0,384.18,Sale
7778,6214.0,45,2,2024-04-20,582.0,1013.95,Sale
7779,7327.0,31,4,2024-04-20,939.0,575.5,Sale
7780,7502.0,41,1,2024-04-20,561.0,753.63,Sale
7781,8082.0,48,3,2024-04-20,582.0,958.51,Sale
7782,270.0,25,3,2024-04-21,940.0,466.11,Sale
7783,2926.0,38,3,2024-04-21,583.0,566.29,Sale
7783,,90,3,2024-04-21,,58.8,Sale
7783,,115,3,2024-04-21,,46.8,Sale
7784,3475.0,20,2,2024-04-21,1255.0,662.13,Sale
7785,3557.0,18,4,2024-04-21,1276.0,737.69,Sale
7786,5327.0,10,4,2024-04-21,1255.0,319.33,Sale
7787,5660.0,36,1,2024-04-21,583.0,410.45,Sale
7788,6835.0,40,3,2024-04-21,562.0,497.4,Sale
7789,8677.0,28,3,2024-04-21,940.0,228.07,Sale
7790,,77,2,2024-04-21,,46.8,Sale
7791,,105,1,2024-04-21,,46.8,Sale
7792,397.0,26,1,2024-04-22,941.0,501.32,Sale
7792,,87,1,2024-04-22,,46.8,Sale
7793,839.0,16,2,2024-04-22,1277.0,527.17,Sale
7793,,118,2,2024-04-22,,298.8,Sale
7793,,80,2,2024-04-22,,58.8,Sale
7794,3859.0,37,4,2024-04-22,584.0,452.91,Sale
7795,4117.0,30,1,2024-04-22,941.0,600.46,Sale
7796,4849.0,56,2,2024-04-22,213.0,986.45,Sale
7797,6284.0,3,4,2024-04-22,1676.0,328.36,Sale
7798,7103.0,10,1,2024-04-22,1256.0,330.83,Sale
7798,,118,1,2024-04-22,,298.8,Sale
7799,7536.0,16,3,2024-04-22,1277.0,543.76,Sale
7799,,116,3,2024-04-22,,22.8,Sale
7799,,114,3,2024-04-22,,22.8,Sale
7800,,91,2,2024-04-22,,46.8,Sale
7801,,101,2,2024-04-22,,46.8,Sale
7802,,97,3,2024-04-22,,46.8,Sale
7803,2287.0,10,2,2024-04-23,1257.0,323.16,Sale
7804,2597.0,16,4,2024-04-23,1278.0,355.3,Sale
7804,,114,4,2024-04-23,,22.8,Sale
7805,2819.0,2,4,2024-04-23,1677.0,374.87,Sale
7806,2829.0,52,4,2024-04-23,214.0,866.76,Sale
7807,3002.0,21,1,2024-04-23,1257.0,601.51,Sale
7808,4435.0,48,1,2024-04-23,585.0,939.77,Sale
7808,,97,1,2024-04-23,,46.8,Sale
7809,5889.0,20,1,2024-04-23,1257.0,430.11,Sale
7809,,118,1,2024-04-23,,298.8,Sale
7809,,114,1,2024-04-23,,22.8,Sale
7810,9989.0,57,2,2024-04-23,214.0,1408.67,Sale
7810,,105,2,2024-04-23,,46.8,Sale
7811,2573.0,48,3,2024-04-24,586.0,960.0,Sale
7812,2591.0,52,1,2024-04-24,215.0,576.17,Sale
7813,2809.0,27,4,2024-04-24,943.0,633.83,Sale
7814,3150.0,30,1,2024-04-24,943.0,506.64,Sale
7815,8952.0,40,2,2024-04-24,565.0,523.81,Sale
7815,,116,2,2024-04-24,,22.8,Sale
7815,,93,2,2024-04-24,,46.8,Sale
7816,1233.0,5,4,2024-04-25,1679.0,466.95,Sale
7817,6604.0,39,4,2024-04-25,566.0,373.85,Sale
7817,,92,4,2024-04-25,,58.8,Sale
7817,,114,4,2024-04-25,,22.8,Sale
7818,,108,3,2024-04-25,,58.8,Sale
7819,,96,3,2024-04-25,,58.8,Sale
7820,,91,4,2024-04-25,,46.8,Sale
7821,,116,4,2024-04-25,,22.8,Sale
7822,314.0,51,1,2024-04-26,217.0,964.05,Sale
7822,,98,1,2024-04-26,,58.8,Sale
7823,2143.0,58,1,2024-04-26,217.0,1318.08,Sale
7824,2761.0,36,1,2024-04-26,588.0,400.89,Sale
7825,3236.0,53,2,2024-04-26,217.0,891.21,Sale
7825,,117,2,2024-04-26,,22.8,Sale
7826,6310.0,2,4,2024-04-26,1680.0,240.37,Sale
7827,6567.0,23,3,2024-04-26,945.0,372.51,Sale
7827,,114,3,2024-04-26,,22.8,Sale
7827,,116,3,2024-04-26,,22.8,Sale
7828,7084.0,7,1,2024-04-26,1680.0,430.39,Sale
7828,,116,1,2024-04-26,,22.8,Sale
7828,,76,1,2024-04-26,,58.8,Sale
7829,8304.0,55,2,2024-04-26,217.0,915.22,Sale
7830,8936.0,30,2,2024-04-26,945.0,734.29,Sale
7830,,87,2,2024-04-26,,46.8,Sale
7831,,105,1,2024-04-26,,46.8,Sale
7832,,111,2,2024-04-26,,46.8,Sale
7833,,85,3,2024-04-26,,46.8,Sale
7834,4956.0,18,4,2024-04-27,1282.0,574.9,Sale
7834,,115,4,2024-04-27,,46.8,Sale
7834,,118,4,2024-04-27,,298.8,Sale
7835,5231.0,2,1,2024-04-27,1681.0,366.44,Sale
7835,,116,1,2024-04-27,,22.8,Sale
7836,5356.0,13,1,2024-04-27,1282.0,349.48,Sale
7837,8519.0,57,1,2024-04-27,218.0,1101.25,Sale
7838,,100,3,2024-04-27,,58.8,Sale
7839,,76,1,2024-04-27,,58.8,Sale
7840,,115,1,2024-04-27,,46.8,Sale
7841,,114,4,2024-04-27,,22.8,Sale
7842,1529.0,4,3,2024-04-28,1682.0,486.23,Sale
7843,2831.0,52,1,2024-04-28,219.0,321.29,Sale
7844,5429.0,3,4,2024-04-28,1682.0,414.96,Sale
7844,,118,4,2024-04-28,,298.8,Sale
7844,,72,4,2024-04-28,,58.8,Sale
7845,5888.0,43,4,2024-04-28,590.0,492.49,Sale
7846,6231.0,46,2,2024-04-28,590.0,605.72,Sale
7847,8722.0,57,1,2024-04-28,219.0,1170.03,Sale
7848,,107,3,2024-04-28,,46.8,Sale
7849,940.0,30,3,2024-04-29,948.0,638.76,Sale
7850,1105.0,41,2,2024-04-29,570.0,628.14,Sale
7851,2220.0,45,2,2024-04-29,591.0,1043.44,Sale
7852,2973.0,20,1,2024-04-29,1263.0,663.98,Sale
7852,,82,1,2024-04-29,,58.8,Sale
7853,3275.0,50,3,2024-04-29,220.0,797.93,Sale
7854,5687.0,7,2,2024-04-29,1683.0,528.86,Sale
7854,,76,2,2024-04-29,,58.8,Sale
7854,,118,2,2024-04-29,,298.8,Sale
7855,6188.0,44,1,2024-04-29,591.0,603.97,Sale
7855,,95,1,2024-04-29,,46.8,Sale
7855,,94,1,2024-04-29,,58.8,Sale
7856,9188.0,36,4,2024-04-29,591.0,418.72,Sale
7857,,72,3,2024-04-29,,58.8,Sale
7858,,92,4,2024-04-29,,58.8,Sale
7859,990.0,38,3,2024-04-30,592.0,664.88,Sale
7859,,118,3,2024-04-30,,298.8,Sale
7860,2014.0,11,3,2024-04-30,1264.0,263.31,Sale
7860,,115,3,2024-04-30,,46.8,Sale
7861,4996.0,56,3,2024-04-30,221.0,809.11,Sale
7862,5475.0,58,3,2024-04-30,221.0,1604.41,Sale
7863,5717.0,40,2,2024-04-30,571.0,418.38,Sale
7864,6818.0,38,4,2024-04-30,592.0,583.29,Sale
7864,,116,4,2024-04-30,,22.8,Sale
7864,,118,4,2024-04-30,,298.8,Sale
7865,7793.0,36,1,2024-04-30,592.0,504.41,Sale
7866,8141.0,28,4,2024-04-30,949.0,379.48,Sale
7866,,116,4,2024-04-30,,22.8,Sale
7866,,86,4,2024-04-30,,58.8,Sale
7867,,116,1,2024-04-30,,22.8,Sale
7868,3690.0,52,3,2024-05-01,222.0,566.36,Sale
7869,5588.0,50,2,2024-05-01,222.0,779.05,Sale
7869,,117,2,2024-05-01,,22.8,Sale
7870,9679.0,32,2,2024-05-01,950.0,519.55,Sale
7871,,114,1,2024-05-01,,22.8,Sale
7872,,79,1,2024-05-01,,46.8,Sale
7873,,88,2,2024-05-01,,58.8,Sale
7874,1158.0,45,2,2024-05-02,594.0,794.75,Sale
7875,2520.0,57,4,2024-05-02,223.0,934.3,Sale
7876,4407.0,57,1,2024-05-02,223.0,1166.46,Sale
7877,6276.0,42,4,2024-05-02,594.0,711.11,Sale
7878,6555.0,38,2,2024-05-02,594.0,558.64,Sale
7879,7206.0,47,4,2024-05-02,594.0,680.95,Sale
7879,,97,4,2024-05-02,,46.8,Sale
7879,,96,4,2024-05-02,,58.8,Sale
7880,8732.0,3,1,2024-05-02,1686.0,273.25,Sale
7880,,116,1,2024-05-02,,22.8,Sale
7881,9027.0,1,1,2024-05-02,1686.0,339.34,Sale
7882,9347.0,17,3,2024-05-02,1287.0,617.57,Sale
7883,9416.0,57,4,2024-05-02,223.0,1395.36,Sale
7884,807.0,24,1,2024-05-03,952.0,235.47,Sale
7884,,84,1,2024-05-03,,58.8,Sale
7885,5626.0,13,4,2024-05-03,1288.0,343.78,Sale
7885,,118,4,2024-05-03,,298.8,Sale
7885,,81,4,2024-05-03,,46.8,Sale
7886,6916.0,51,3,2024-05-03,224.0,796.29,Sale
7886,,99,3,2024-05-03,,46.8,Sale
7887,7302.0,54,2,2024-05-03,224.0,1216.39,Sale
7887,,115,2,2024-05-03,,46.8,Sale
7887,,103,2,2024-05-03,,46.8,Sale
7888,9329.0,53,1,2024-05-03,224.0,1043.9,Sale
7888,,115,1,2024-05-03,,46.8,Sale
7888,,117,1,2024-05-03,,22.8,Sale
7889,,111,3,2024-05-03,,46.8,Sale
7890,,113,2,2024-05-03,,46.8,Sale
7891,131.0,33,1,2024-05-04,953.0,553.34,Sale
7891,,89,1,2024-05-04,,46.8,Sale
7892,868.0,43,2,2024-05-04,596.0,280.3,Sale
7893,2845.0,31,1,2024-05-04,953.0,697.35,Sale
7894,3832.0,34,4,2024-05-04,953.0,811.76,Sale
7895,7037.0,51,1,2024-05-04,225.0,928.7,Sale
7896,8673.0,8,3,2024-05-04,1688.0,617.28,Sale
7896,,116,3,2024-05-04,,22.8,Sale
7896,,114,3,2024-05-04,,22.8,Sale
7897,,98,4,2024-05-04,,58.8,Sale
7898,1138.0,53,2,2024-05-05,226.0,709.31,Sale
7899,2021.0,54,2,2024-05-05,226.0,1196.98,Sale
7900,2818.0,26,1,2024-05-05,954.0,335.65,Sale
7901,4359.0,31,3,2024-05-05,954.0,880.76,Sale
7902,5029.0,57,3,2024-05-05,226.0,498.87,Sale
7902,,118,3,2024-05-05,,298.8,Sale
7903,9928.0,52,1,2024-05-05,226.0,572.09,Sale
7904,,90,2,2024-05-05,,58.8,Sale
7905,,116,2,2024-05-05,,22.8,Sale
7906,1595.0,47,4,2024-05-06,598.0,673.8,Sale
7907,2414.0,49,3,2024-05-06,598.0,1127.56,Sale
7907,,97,3,2024-05-06,,46.8,Sale
7908,2559.0,21,3,2024-05-06,1270.0,604.45,Sale
7908,,82,3,2024-05-06,,58.8,Sale
7909,7260.0,55,3,2024-05-06,227.0,1413.31,Sale
7910,,89,3,2024-05-06,,46.8,Sale
7911,,98,3,2024-05-06,,58.8,Sale
7912,,88,4,2024-05-06,,58.8,Sale
7913,,78,4,2024-05-06,,58.8,Sale
7914,1666.0,54,4,2024-05-07,228.0,818.81,Sale
7914,,103,4,2024-05-07,,46.8,Sale
7914,,114,4,2024-05-07,,22.8,Sale
7915,1877.0,18,1,2024-05-07,1292.0,284.23,Sale
7915,,115,1,2024-05-07,,46.8,Sale
7916,2612.0,8,3,2024-05-07,1691.0,602.31,Sale
7917,2643.0,46,1,2024-05-07,599.0,770.11,Sale
7918,3561.0,45,1,2024-05-07,599.0,827.17,Sale
7919,7041.0,40,4,2024-05-07,578.0,524.24,Sale
7920,,116,1,2024-05-07,,22.8,Sale
7921,,110,1,2024-05-07,,58.8,Sale
7922,,75,1,2024-05-07,,46.8,Sale
7923,,93,3,2024-05-07,,46.8,Sale
7924,,100,3,2024-05-07,,58.8,Sale
7925,1478.0,56,3,2024-05-08,229.0,1035.7,Sale
7925,,114,3,2024-05-08,,22.8,Sale
7926,1546.0,11,4,2024-05-08,1272.0,314.24,Sale
7927,7375.0,3,2,2024-05-08,1692.0,400.82,Sale
7927,,116,2,2024-05-08,,22.8,Sale
7928,,73,4,2024-05-08,,46.8,Sale
7929,,74,2,2024-05-08,,58.8,Sale
7930,,116,4,2024-05-08,,22.8,Sale
7931,,102,4,2024-05-08,,58.8,Sale
7932,,100,4,2024-05-08,,58.8,Sale
7933,126.0,26,2,2024-05-09,958.0,204.15,Sale
7934,1667.0,45,1,2024-05-09,601.0,1038.46,Sale
7935,1679.0,6,3,2024-05-09,1693.0,664.64,Sale
7935,,74,3,2024-05-09,,58.8,Sale
7935,,118,3,2024-05-09,,298.8,Sale
7936,1825.0,29,2,2024-05-09,958.0,665.9,Sale
7937,2684.0,56,1,2024-05-09,230.0,812.16,Sale
7938,2861.0,7,4,2024-05-09,1693.0,561.78,Sale
7939,5524.0,15,3,2024-05-09,1294.0,324.98,Sale
7940,5581.0,22,4,2024-05-09,958.0,316.42,Sale
7941,5739.0,40,1,2024-05-09,580.0,422.15,Sale
7942,6095.0,36,2,2024-05-09,601.0,342.87,Sale
7942,,115,2,2024-05-09,,46.8,Sale
7942,,90,2,2024-05-09,,58.8,Sale
7943,6711.0,41,4,2024-05-09,580.0,630.14,Sale
7944,7678.0,54,1,2024-05-09,230.0,991.04,Sale
7944,,118,1,2024-05-09,,298.8,Sale
7944,,102,1,2024-05-09,,58.8,Sale
7945,8102.0,7,3,2024-05-09,1693.0,235.51,Sale
7945,,114,3,2024-05-09,,22.8,Sale
7945,,76,3,2024-05-09,,58.8,Sale
7946,8190.0,44,4,2024-05-09,601.0,732.8,Sale
7947,9853.0,29,3,2024-05-09,958.0,631.79,Sale
7948,9943.0,41,3,2024-05-09,580.0,500.88,Sale
7949,,90,2,2024-05-09,,58.8,Sale
7950,2040.0,32,1,2024-05-10,959.0,249.13,Sale
7951,2207.0,58,2,2024-05-10,231.0,1601.3,Sale
7951,,104,2,2024-05-10,,58.8,Sale
7951,,105,2,2024-05-10,,46.8,Sale
7952,2817.0,28,3,2024-05-10,959.0,594.17,Sale
7953,2848.0,34,3,2024-05-10,959.0,629.94,Sale
7953,,88,3,2024-05-10,,58.8,Sale
7954,3674.0,50,1,2024-05-10,231.0,276.86,Sale
7954,,114,1,2024-05-10,,22.8,Sale
7955,4474.0,56,1,2024-05-10,231.0,985.87,Sale
7955,,118,1,2024-05-10,,298.8,Sale
7955,,104,1,2024-05-10,,58.8,Sale
7956,5282.0,30,1,2024-05-10,959.0,614.38,Sale
7957,5528.0,51,2,2024-05-10,231.0,771.5,Sale
7957,,118,2,2024-05-10,,298.8,Sale
7958,5800.0,12,1,2024-05-10,1274.0,307.31,Sale
7958,,114,1,2024-05-10,,22.8,Sale
7958,,78,1,2024-05-10,,58.8,Sale
7959,,88,3,2024-05-10,,58.8,Sale
7960,,96,1,2024-05-10,,58.8,Sale
7961,80.0,45,4,2024-05-11,603.0,1042.11,Sale
7961,,114,4,2024-05-11,,22.8,Sale
7961,,118,4,2024-05-11,,298.8,Sale
7962,819.0,48,4,2024-05-11,603.0,808.23,Sale
7962,,118,4,2024-05-11,,298.8,Sale
7963,2604.0,38,3,2024-05-11,603.0,554.98,Sale
7964,3173.0,43,1,2024-05-11,603.0,354.49,Sale
7965,4644.0,11,1,2024-05-11,1275.0,399.04,Sale
7966,5941.0,58,2,2024-05-11,232.0,1013.2,Sale
7966,,117,2,2024-05-11,,22.8,Sale
7967,8206.0,43,1,2024-05-11,603.0,502.27,Sale
7968,9488.0,3,3,2024-05-11,1695.0,182.52,Sale
7968,,72,3,2024-05-11,,58.8,Sale
7969,,72,4,2024-05-11,,58.8,Sale
7970,2504.0,29,1,2024-05-12,961.0,512.0,Sale
7971,3228.0,37,3,2024-05-12,604.0,460.49,Sale
7972,3586.0,41,3,2024-05-12,583.0,764.44,Sale
7973,5502.0,5,1,2024-05-12,1696.0,468.07,Sale
7973,,118,1,2024-05-12,,298.8,Sale
7973,,75,1,2024-05-12,,46.8,Sale
7974,6776.0,47,2,2024-05-12,604.0,676.66,Sale
7974,,118,2,2024-05-12,,298.8,Sale
7975,9157.0,47,3,2024-05-12,604.0,827.82,Sale
7976,,75,4,2024-05-12,,46.8,Sale
7977,,94,1,2024-05-12,,58.8,Sale
7978,,103,1,2024-05-12,,46.8,Sale
7979,,73,2,2024-05-12,,46.8,Sale
7980,,110,4,2024-05-12,,58.8,Sale
7981,,112,1,2024-05-12,,58.8,Sale
7982,2435.0,43,2,2024-05-13,605.0,624.4,Sale
7983,3206.0,56,1,2024-05-13,234.0,1220.79,Sale
7984,4743.0,18,2,2024-05-13,1298.0,687.64,Sale
7985,5346.0,53,2,2024-05-13,234.0,855.54,Sale
7986,6099.0,55,4,2024-05-13,234.0,1357.41,Sale
7987,6296.0,55,4,2024-05-13,234.0,1437.82,Sale
7988,8509.0,14,2,2024-05-13,1298.0,458.16,Sale
7988,,116,2,2024-05-13,,22.8,Sale
7988,,81,2,2024-05-13,,46.8,Sale
7989,,92,2,2024-05-13,,58.8,Sale
7990,,79,4,2024-05-13,,46.8,Sale
7991,,118,1,2024-05-13,,298.8,Sale
7992,,100,2,2024-05-13,,58.8,Sale
7993,,89,3,2024-05-13,,46.8,Sale
7994,,100,2,2024-05-13,,58.8,Sale
7995,4256.0,34,3,2024-05-14,963.0,859.75,Sale
7995,,114,3,2024-05-14,,22.8,Sale
7996,6359.0,5,1,2024-05-14,1698.0,565.83,Sale
7997,7724.0,28,4,2024-05-14,963.0,560.63,Sale
7998,8294.0,40,1,2024-05-14,585.0,231.7,Sale
7999,,81,3,2024-05-14,,46.8,Sale
8000,,99,2,2024-05-14,,46.8,Sale
8001,,85,1,2024-05-14,,46.8,Sale
8002,1766.0,58,3,2024-05-15,236.0,1583.21,Sale
8003,3648.0,20,1,2024-05-15,1279.0,664.36,Sale
8004,3731.0,33,4,2024-05-15,964.0,732.57,Sale
8005,5048.0,49,3,2024-05-15,607.0,748.71,Sale
8006,5561.0,53,1,2024-05-15,236.0,685.1,Sale
8006,,114,1,2024-05-15,,22.8,Sale
8006,,103,1,2024-05-15,,46.8,Sale
8007,5921.0,2,3,2024-05-15,1699.0,242.58,Sale
8007,,73,3,2024-05-15,,46.8,Sale
8008,7561.0,56,4,2024-05-15,236.0,1022.61,Sale
8009,7619.0,56,4,2024-05-15,236.0,456.84,Sale
8010,9063.0,45,2,2024-05-15,607.0,858.53,Sale
8011,9507.0,43,1,2024-05-15,607.0,746.3,Sale
8011,,115,1,2024-05-15,,46.8,Sale
8011,,94,1,2024-05-15,,58.8,Sale
8012,,91,1,2024-05-15,,46.8,Sale
8013,,104,1,2024-05-15,,58.8,Sale
8014,,74,4,2024-05-15,,58.8,Sale
8015,2854.0,9,3,2024-05-16,1700.0,474.08,Sale
8015,,76,3,2024-05-16,,58.8,Sale
8016,3462.0,24,4,2024-05-16,965.0,230.81,Sale
8017,6033.0,8,1,2024-05-16,1700.0,490.13,Sale
8018,6674.0,34,2,2024-05-16,965.0,801.56,Sale
8019,6740.0,54,3,2024-05-16,237.0,1271.28,Sale
8020,7177.0,42,2,2024-05-16,608.0,579.83,Sale
8021,8723.0,20,4,2024-05-16,1280.0,650.88,Sale
8022,9047.0,45,2,2024-05-16,608.0,823.77,Sale
8022,,114,2,2024-05-16,,22.8,Sale
8022,,118,2,2024-05-16,,298.8,Sale
8023,,113,1,2024-05-16,,46.8,Sale
8024,902.0,35,2,2024-05-17,966.0,890.8,Sale
8024,,88,2,2024-05-17,,58.8,Sale
8024,,89,2,2024-05-17,,46.8,Sale
8025,1590.0,40,1,2024-05-17,588.0,416.51,Sale
8026,3344.0,49,3,2024-05-17,609.0,864.61,Sale
8027,5541.0,37,1,2024-05-17,609.0,476.66,Sale
8028,7409.0,42,1,2024-05-17,609.0,586.08,Sale
8028,,94,1,2024-05-17,,58.8,Sale
8029,,110,1,2024-05-17,,58.8,Sale
8030,,81,3,2024-05-17,,46.8,Sale
8031,,96,3,2024-05-17,,58.8,Sale
8032,3720.0,33,4,2024-05-18,967.0,707.98,Sale
8032,,88,4,2024-05-18,,58.8,Sale
8033,4665.0,33,1,2024-05-18,967.0,465.54,Sale
8034,6189.0,23,1,2024-05-18,967.0,370.22,Sale
8035,9107.0,51,4,2024-05-18,239.0,744.5,Sale
8035,,98,4,2024-05-18,,58.8,Sale
8035,,118,4,2024-05-18,,298.8,Sale
8036,,81,2,2024-05-18,,46.8,Sale
8037,,79,1,2024-05-18,,46.8,Sale
8038,,107,2,2024-05-18,,46.8,Sale
8039,,103,4,2024-05-18,,46.8,Sale
8040,101.0,7,2,2024-05-19,1703.0,530.85,Sale
8040,,118,2,2024-05-19,,298.8,Sale
8040,,116,2,2024-05-19,,22.8,Sale
8041,1613.0,58,4,2024-05-19,240.0,1563.61,Sale
8042,1707.0,7,4,2024-05-19,1703.0,446.71,Sale
8042,,114,4,2024-05-19,,22.8,Sale
8042,,77,4,2024-05-19,,46.8,Sale
8043,1914.0,23,1,2024-05-19,968.0,362.57,Sale
8044,4449.0,40,1,2024-05-19,590.0,640.75,Sale
8045,4527.0,3,4,2024-05-19,1703.0,319.89,Sale
8046,5449.0,55,4,2024-05-19,240.0,1441.61,Sale
8047,7994.0,51,1,2024-05-19,240.0,757.84,Sale
8048,9106.0,54,2,2024-05-19,240.0,972.87,Sale
8048,,118,2,2024-05-19,,298.8,Sale
8048,,102,2,2024-05-19,,58.8,Sale
8049,,92,2,2024-05-19,,58.8,Sale
8050,,95,2,2024-05-19,,46.8,Sale
8051,,97,3,2024-05-19,,46.8,Sale
8052,,101,1,2024-05-19,,46.8,Sale
8053,2598.0,9,3,2024-05-20,1704.0,726.52,Sale
8053,,76,3,2024-05-20,,58.8,Sale
8054,2855.0,44,3,2024-05-20,612.0,740.62,Sale
8054,,115,3,2024-05-20,,46.8,Sale
8055,3057.0,51,4,2024-05-20,241.0,750.01,Sale
8056,5703.0,40,4,2024-05-20,591.0,515.04,Sale
8056,,93,4,2024-05-20,,46.8,Sale
8056,,118,4,2024-05-20,,298.8,Sale
8057,6382.0,58,2,2024-05-20,241.0,1055.11,Sale
8058,9052.0,52,4,2024-05-20,241.0,883.91,Sale
8058,,100,4,2024-05-20,,58.8,Sale
8058,,118,4,2024-05-20,,298.8,Sale
8059,,91,2,2024-05-20,,46.8,Sale
8060,,107,1,2024-05-20,,46.8,Sale
8061,,74,2,2024-05-20,,58.8,Sale
8062,,83,2,2024-05-20,,46.8,Sale
8063,1420.0,31,1,2024-05-21,970.0,891.11,Sale
8063,,118,1,2024-05-21,,298.8,Sale
8063,,115,1,2024-05-21,,46.8,Sale
8064,1602.0,14,1,2024-05-21,1306.0,361.11,Sale
8064,,115,1,2024-05-21,,46.8,Sale
8065,2036.0,42,4,2024-05-21,613.0,561.37,Sale
8066,2420.0,8,1,2024-05-21,1705.0,607.69,Sale
8066,,76,1,2024-05-21,,58.8,Sale
8067,4195.0,55,2,2024-05-21,242.0,1366.34,Sale
8068,4294.0,38,1,2024-05-21,613.0,672.68,Sale
8069,7790.0,28,4,2024-05-21,970.0,588.35,Sale
8070,,79,2,2024-05-21,,46.8,Sale
8071,1711.0,53,2,2024-05-22,243.0,1022.16,Sale
8071,,103,2,2024-05-22,,46.8,Sale
8072,2343.0,8,3,2024-05-22,1706.0,594.48,Sale
8073,3869.0,33,2,2024-05-22,971.0,451.78,Sale
8073,,89,2,2024-05-22,,46.8,Sale
8073,,118,2,2024-05-22,,298.8,Sale
8074,4270.0,50,4,2024-05-22,243.0,652.6,Sale
8075,6913.0,2,2,2024-05-22,1706.0,283.51,Sale
