unit_id,product_id,store_id,acquisition_date,grade,acquisition_price,status
1198,16,2,2025-07-07,D,137.98,Sold
1199,29,2,2025-05-17,B,288.18,Sold
1200,5,2,2023-03-07,B,304.04,In Stock
1201,4,1,2024-05-02,A,239.72,Sold
1202,47,1,2023-10-07,C,499.64,Sold
1203,59,3,2025-03-27,B,522.35,In Stock
1204,66,2,2025-07-18,B,638.18,Sold
1205,67,2,2024-10-18,A,1062.18,Sold
1206,3,2,2023-10-24,B,203.41,Sold
1207,67,1,2024-10-29,B,944.7,Sold
1208,52,3,2024-11-13,C,368.74,Sold
1209,38,1,2025-04-05,B,359.47,Sold
1210,64,2,2025-03-02,B,742.14,In Stock
1211,44,2,2023-04-17,A,1011.68,Sold
1212,1,1,2024-11-03,A,147.03,Sold
1213,17,3,2024-10-17,B,261.67,Sold
1214,16,3,2023-09-27,C,243.51,Sold
1215,21,2,2022-11-04,A,564.59,Sold
1216,36,1,2024-07-30,A,340.47,Sold
1217,46,3,2024-10-23,C,352.11,Sold
1218,69,2,2024-10-27,C,686.45,Sold
1219,14,2,2022-10-29,B,313.81,Sold
1220,2,2,2025-06-29,A,131.01,Sold
1221,42,3,2025-02-15,D,237.21,Sold
1222,37,2,2023-10-25,B,420.06,Sold
1223,13,2,2023-06-09,A,300.48,Sold
1224,65,2,2024-09-23,A,811.96,Sold
1225,11,1,2023-03-01,D,164.73,Sold
1226,31,2,2025-03-05,B,400.08,Sold
1227,5,2,2022-10-22,A,390.15,Sold
1228,9,3,2024-10-16,B,271.7,Sold
1229,23,2,2023-11-05,B,281.25,Sold
1230,15,1,2023-09-14,C,241.1,Sold
1231,41,1,2025-04-16,C,329.01,Sold
1232,24,2,2024-05-13,C,257.23,Sold
1233,68,1,2025-03-22,D,629.9,Sold
1234,16,1,2023-08-30,C,259.36,Sold
1235,14,1,2024-04-11,A,263.09,Sold
1236,24,2,2025-02-20,B,278.4,Sold
1237,7,1,2023-10-05,B,268.9,Sold
1238,69,3,2025-07-23,B,698.74,Sold
1239,53,1,2023-12-26,B,843.37,Sold
1240,4,2,2023-10-24,B,226.99,Sold
1241,50,2,2024-04-11,A,667.13,Sold
1242,66,2,2025-01-12,B,732.67,Sold
1243,20,1,2025-02-18,C,224.91,Sold
1244,24,3,2022-10-30,A,526.22,Sold
1245,9,2,2024-01-17,B,319.18,Sold
1246,20,3,2023-11-18,A,407.14,Sold
1247,41,1,2025-04-17,B,388.3,Sold
1248,31,1,2023-10-14,B,567.38,Sold
1249,45,1,2022-12-16,B,1124.47,Sold
1250,59,2,2024-12-18,A,631.05,Sold
1251,8,1,2024-07-28,C,209.95,Sold
1252,20,1,2025-03-25,B,271.8,Sold
1253,70,2,2024-09-22,B,1009.13,Sold
1254,1,2,2025-06-09,A,131.53,Sold
1255,2,1,2022-11-15,B,218.99,Sold
1256,45,2,2024-06-13,A,720.64,Sold
1257,26,1,2023-11-05,A,377.49,Sold
1258,37,1,2023-12-12,C,322.67,Sold
1259,11,2,2024-09-07,B,185.48,Sold
1260,19,2,2024-06-03,B,285.06,Sold
1261,46,2,2024-08-07,B,461.36,In Stock
1262,25,2,2024-04-23,A,292.25,Sold
1263,48,2,2023-04-10,A,1105.11,Sold
1264,10,3,2022-08-23,B,239.96,Sold
1265,68,2,2025-05-13,B,945.64,Sold
1266,69,3,2024-10-03,A,945.1,Sold
1267,45,1,2023-01-30,A,1188.91,Sold
1268,28,2,2023-06-16,B,396.25,Sold
1269,55,3,2023-11-27,B,1094.49,Sold
1270,49,2,2024-05-14,A,761.23,In Stock
1271,12,1,2024-04-26,A,256.96,Sold
1272,13,3,2025-04-27,C,136.75,Sold
1273,10,2,2023-03-25,A,236.04,Sold
1274,21,3,2025-01-19,C,261.37,Sold
1275,62,3,2025-08-04,A,612.95,Sold
1276,52,2,2024-04-28,B,619.54,Sold
1277,40,1,2022-12-05,C,594.3,Sold
1278,1,1,2024-07-14,B,135.64,Sold
1279,28,3,2024-10-10,B,297.62,Sold
1280,14,3,2022-08-11,C,266.58,Sold
1281,24,2,2024-12-17,B,293.71,Sold
1282,60,1,2025-01-26,B,602.12,Sold
1283,45,2,2023-05-08,D,669.95,Sold
1284,67,1,2025-02-06,A,938.05,Sold
1285,42,3,2024-08-07,B,420.9,Sold
1286,17,2,2024-06-19,C,242.85,Sold
1287,46,1,2022-12-12,B,798.1,Sold
1288,43,1,2024-11-02,B,433.53,In Stock
1289,22,3,2024-09-12,B,211.88,In Stock
1290,66,1,2024-12-11,A,854.26,Sold
1291,32,3,2025-04-21,B,287.26,Sold
1292,19,2,2025-02-25,A,277.67,Sold
1293,50,2,2025-02-09,C,309.28,In Stock
1294,8,2,2023-02-11,C,289.67,In Stock
1295,62,1,2025-01-28,B,607.12,Sold
1296,42,1,2024-12-03,C,319.31,Sold
1297,12,1,2023-02-09,A,329.12,Sold
1298,5,2,2023-04-27,B,289.95,Sold
1299,40,1,2023-08-04,B,603.68,Sold
1300,46,2,2025-04-13,B,386.78,In Stock
1301,34,2,2024-10-31,B,406.14,Sold
1302,63,2,2025-08-04,B,598.08,Sold
1303,39,3,2023-09-25,B,424.6,Sold
1304,52,1,2024-10-29,A,504.84,Sold
1305,31,3,2023-10-24,D,346.67,Sold
1306,54,3,2024-10-27,A,735.45,Sold
1307,64,2,2025-03-04,A,781.39,Sold
1308,39,1,2025-06-16,C,232.5,Sold
1309,71,3,2025-07-31,A,1029.31,Sold
1310,56,2,2025-03-02,A,660.32,Sold
1311,62,2,2025-06-03,B,557.72,Sold
1312,23,2,2022-09-01,B,485.22,Sold
1313,42,2,2023-01-31,B,732.39,Sold
1314,4,1,2023-09-14,A,273.77,Sold
1315,44,1,2024-05-18,A,631.37,Sold
1316,31,2,2024-08-31,A,495.85,Sold
1317,25,3,2024-11-04,B,226.63,Sold
1318,15,2,2024-09-29,B,227.0,Sold
1319,53,2,2025-05-06,C,389.98,Sold
1320,15,3,2024-11-18,C,178.82,Sold
1321,59,1,2025-01-17,B,540.87,Sold
1322,33,1,2023-12-17,C,350.65,Sold
1323,23,2,2024-10-14,B,242.87,Sold
1324,25,1,2024-12-27,A,246.69,Sold
1325,24,3,2023-12-12,B,356.1,Sold
1326,27,3,2023-09-14,B,418.68,Sold
1327,61,1,2025-03-04,A,724.71,Sold
1328,55,3,2024-05-23,B,977.87,Sold
1329,25,2,2023-02-21,A,384.82,Sold
1330,16,1,2025-02-20,B,217.24,Sold
1331,62,1,2025-04-10,B,578.41,Sold
1332,41,1,2024-09-19,A,502.12,Sold
1333,69,2,2025-01-05,C,662.92,Sold
1334,22,3,2023-07-25,B,268.47,In Stock
1335,10,1,2024-04-28,C,134.76,In Stock
1336,26,3,2024-05-24,B,287.95,Sold
1337,56,3,2024-01-25,A,1016.71,Sold
1338,66,2,2025-07-01,B,664.71,Sold
1339,43,3,2023-07-26,A,804.84,Sold
1340,43,3,2024-06-02,B,474.89,Sold
1341,62,3,2025-05-28,C,463.14,Sold
1342,69,3,2025-02-12,A,859.82,Sold
1343,16,2,2025-03-12,C,176.84,Sold
1344,52,3,2025-01-09,B,450.41,In Stock
1345,16,3,2023-08-24,A,339.63,Sold
1346,21,3,2023-02-03,B,477.96,Sold
1347,18,2,2022-10-03,C,401.12,Sold
1348,63,1,2025-01-18,C,553.39,Sold
1349,6,3,2024-01-22,A,336.71,Sold
1350,48,2,2024-06-23,A,658.53,Sold
1351,15,1,2025-07-08,B,199.12,Sold
1352,59,3,2024-10-26,A,676.48,Sold
1353,47,2,2024-12-15,A,522.08,Sold
1354,61,1,2024-12-13,A,751.62,Sold
1355,45,2,2024-01-14,A,747.94,Sold
1356,39,2,2024-02-06,A,446.94,Sold
1357,52,2,2023-10-16,C,596.42,Sold
1358,14,2,2024-03-10,C,194.04,Sold
1359,1,2,2025-02-26,A,141.23,Sold
1360,63,1,2025-05-29,C,525.14,Sold
1361,19,1,2024-01-16,A,363.09,Sold
1362,31,3,2023-02-21,A,688.84,Sold
1363,64,2,2025-07-28,B,635.47,Sold
1364,4,1,2025-01-06,A,203.01,Sold
1365,5,1,2025-06-28,A,210.84,Sold
1366,28,1,2023-06-26,B,382.43,Sold
1367,46,1,2022-11-29,A,923.98,Sold
1368,59,1,2024-09-24,A,677.75,Sold
1369,19,1,2023-11-16,B,330.24,Sold
1370,18,3,2023-02-27,A,499.99,Sold
1371,19,2,2025-02-20,A,280.38,Sold
1372,29,1,2025-01-31,A,341.3,Sold
1373,30,2,2023-12-20,B,466.09,Sold
1374,8,2,2025-07-08,A,233.86,Sold
1375,21,3,2023-10-20,B,437.27,Sold
1376,4,2,2023-04-17,A,293.3,Sold
1377,21,2,2023-02-13,C,409.41,Sold
1378,17,1,2022-12-02,A,436.5,In Stock
1379,8,1,2025-06-17,B,208.52,Sold
1380,55,3,2024-02-01,B,1065.11,Sold
1381,56,1,2024-11-30,A,688.83,Sold
1382,53,1,2024-09-12,C,566.87,Sold
1383,54,3,2024-01-17,C,789.13,Sold
1384,5,3,2023-08-14,B,281.31,Sold
1385,38,1,2024-09-22,C,348.14,Sold
1386,54,3,2025-03-17,A,646.46,Sold
1387,55,1,2024-03-22,A,1121.97,Sold
1388,25,1,2023-10-07,C,239.83,Sold
1389,41,3,2023-06-24,A,824.9,Sold
1390,31,3,2023-09-23,C,474.93,Sold
1391,27,3,2025-05-07,B,298.46,Sold
1392,23,2,2024-08-31,B,244.26,Sold
1393,50,1,2025-06-01,A,416.05,Sold
1394,63,3,2025-02-08,B,665.11,Sold
1395,2,2,2024-09-02,C,123.58,Sold
1396,7,1,2024-07-12,A,241.3,Sold
1397,53,3,2024-09-09,B,717.66,Sold
1398,39,3,2023-05-27,B,560.53,Sold
1399,23,2,2024-03-20,C,215.99,Sold
1400,20,2,2025-04-29,A,295.06,Sold
1401,58,1,2024-07-26,A,1197.64,Sold
1402,23,3,2023-09-21,B,289.9,Sold
1403,6,3,2023-11-08,B,310.08,In Stock
1404,8,1,2022-11-15,A,389.71,Sold
1405,4,2,2023-03-08,D,170.87,Sold
1406,38,3,2025-07-08,B,332.28,Sold
1407,32,1,2024-01-02,A,424.83,In Stock
1408,44,1,2023-12-15,A,696.6,Sold
1409,3,1,2024-09-03,B,166.3,Sold
1410,40,3,2024-12-25,A,387.79,Sold
1411,42,3,2023-08-16,B,628.35,Sold
1412,14,2,2022-12-06,B,300.25,Sold
1413,30,2,2023-06-19,A,592.26,Sold
1414,38,3,2023-11-16,A,551.31,In Stock
1415,54,1,2025-05-07,D,375.88,Sold
1416,16,2,2022-09-11,B,368.05,Sold
1417,58,1,2024-11-05,C,692.36,Sold
1418,45,3,2022-12-08,A,1244.73,Sold
1419,60,2,2025-01-15,C,493.94,Sold
1420,2,3,2023-02-08,C,169.98,Sold
1421,6,3,2025-03-13,B,231.85,Sold
1422,42,3,2024-05-25,A,482.28,Sold
1423,50,1,2024-10-02,C,349.76,Sold
1424,37,1,2023-11-27,A,437.67,Sold
1425,60,1,2025-04-17,C,458.4,Sold
1426,65,2,2025-03-25,A,702.21,Sold
1427,66,1,2025-03-29,B,700.87,In Stock
1428,31,3,2023-06-24,B,597.14,Sold
1429,22,2,2025-04-17,B,185.07,Sold
1430,55,2,2025-08-01,A,683.75,Sold
1431,21,3,2024-12-09,A,363.96,Sold
1432,68,2,2025-01-21,C,823.36,In Stock
1433,70,3,2025-03-15,A,1013.0,Sold
1434,44,2,2023-04-14,C,713.73,Sold
1435,6,2,2023-12-07,B,303.15,Sold
1436,42,1,2023-05-03,A,793.54,Sold
1437,18,1,2025-04-04,A,307.37,Sold
1438,36,1,2022-11-23,C,441.8,Sold
1439,44,1,2022-10-17,B,998.96,Sold
1440,51,3,2024-03-27,C,578.44,Sold
1441,17,3,2023-03-14,C,307.25,Sold
1442,65,1,2025-06-24,A,663.52,Sold
1443,10,2,2023-08-02,B,187.1,Sold
1444,64,2,2024-09-28,A,878.67,Sold
1445,41,1,2023-12-23,A,604.27,Sold
1446,58,3,2024-04-09,B,1173.71,Sold
1447,36,1,2025-02-21,B,279.33,Sold
1448,70,3,2025-04-25,A,1022.67,In Stock
1449,60,3,2024-11-02,C,513.69,Sold
1450,54,2,2025-07-26,A,581.8,Sold
1451,50,2,2025-01-11,A,420.67,Sold
1452,8,2,2024-01-19,C,233.11,In Stock
1453,1,2,2023-01-19,A,223.73,In Stock
1454,37,2,2023-03-09,C,500.83,Sold
1455,18,2,2025-06-26,B,261.7,Sold
1456,44,1,2024-04-11,B,571.19,Sold
1457,45,2,2023-09-20,C,772.98,Sold
1458,50,1,2024-10-10,A,448.92,Sold
1459,1,2,2024-12-23,A,147.15,Sold
1460,39,1,2024-01-20,C,328.33,Sold
1461,61,3,2024-12-13,C,563.62,Sold
1462,10,3,2023-06-06,B,196.17,Sold
1463,43,3,2023-10-14,A,627.6,Sold
1464,52,3,2024-09-07,A,676.4,Sold
1465,43,3,2024-08-29,B,468.73,Sold
1466,63,3,2024-12-11,A,769.99,Sold
1467,42,2,2024-11-09,A,451.2,Sold
1468,69,2,2024-10-16,A,955.45,Sold
1469,14,3,2024-08-12,B,209.46,Sold
1470,46,1,2024-10-31,A,481.65,Sold
1471,70,1,2024-11-21,C,774.11,Sold
1472,30,2,2022-10-20,C,482.78,Sold
1473,9,3,2024-09-24,C,235.51,Sold
1474,4,3,2023-02-16,A,304.66,Sold
1475,43,1,2022-10-30,A,916.61,Sold
1476,66,1,2024-11-12,B,764.61,Sold
1477,29,2,2023-08-08,B,429.88,Sold
1478,51,3,2025-02-01,C,375.48,Sold
1479,43,1,2024-10-03,B,427.28,Sold
1480,69,2,2024-12-20,A,907.58,Sold
1481,27,2,2024-02-19,B,365.04,Sold
1482,16,2,2023-07-08,B,314.87,Sold
1483,5,2,2024-07-04,B,233.6,Sold
1484,31,3,2024-11-20,B,434.21,Sold
1485,10,2,2022-10-08,B,233.42,Sold
1486,19,3,2023-08-05,A,398.38,Sold
1487,69,1,2025-02-20,B,777.5,Sold
1488,15,2,2024-06-29,C,197.43,Sold
1489,66,3,2025-04-11,B,689.45,Sold
1490,31,1,2024-12-08,A,487.58,Sold
1491,6,2,2023-10-18,A,368.78,Sold
1492,45,3,2024-08-28,A,697.2,Sold
1493,67,2,2025-02-16,D,552.39,Sold
1494,12,2,2023-11-17,A,276.95,Sold
1495,64,3,2025-04-23,B,708.54,Sold
1496,60,2,2024-11-26,B,612.76,Sold
1497,7,3,2023-07-05,A,301.9,Sold
1498,66,3,2024-10-21,B,805.6,Sold
1499,68,3,2025-01-24,A,1078.98,Sold
1500,41,2,2023-10-15,D,364.74,Sold
1501,69,3,2025-06-27,C,602.63,Sold
1502,35,1,2022-10-26,B,704.8,Sold
1503,47,3,2025-04-29,B,424.3,Sold
1504,43,3,2024-05-26,D,306.68,Sold
1505,5,3,2023-11-08,B,271.73,Sold
1506,46,2,2024-10-14,A,499.47,Sold
1507,22,1,2022-09-11,B,393.43,Sold
1508,28,1,2023-04-17,B,416.97,Sold
1509,3,1,2024-09-11,A,190.64,Sold
1510,27,1,2024-11-21,A,369.34,Sold
1511,42,2,2022-11-05,C,624.07,Sold
1512,8,1,2024-01-26,A,315.46,Sold
1513,63,2,2025-06-15,A,710.17,Sold
1514,38,2,2022-10-08,A,885.47,Sold
1515,33,2,2025-07-11,B,308.97,Sold
1516,8,1,2024-10-12,B,232.28,Sold
1517,8,2,2023-10-23,A,334.22,Sold
1518,38,2,2024-06-25,A,472.05,Sold
1519,17,1,2023-07-03,C,298.15,Sold
1520,58,3,2025-01-02,B,768.07,Sold
1521,44,2,2023-10-22,B,631.84,Sold
1522,58,3,2024-10-16,C,656.3,Sold
1523,25,3,2023-10-01,B,289.78,Sold
1524,6,2,2023-11-28,B,317.07,Sold
1525,30,2,2023-03-17,B,551.66,In Stock
1526,6,3,2023-05-22,B,347.33,In Stock
1527,67,3,2025-04-30,B,826.15,Sold
1528,49,1,2024-02-25,A,812.66,Sold
1529,50,3,2024-05-04,B,566.74,Sold
1530,70,3,2024-10-19,B,1028.64,Sold
1531,32,1,2023-12-24,A,428.57,Sold
1532,7,2,2024-04-19,A,269.96,Sold
1533,1,2,2025-01-06,A,145.82,Sold
1534,7,3,2023-10-09,B,268.91,Sold
1535,47,3,2024-05-12,A,567.61,In Stock
1536,25,1,2024-09-28,B,240.15,Sold
1537,56,2,2024-03-07,C,781.7,Sold
1538,66,1,2025-02-24,D,469.4,Sold
1539,30,1,2023-03-11,A,629.32,Sold
1540,21,2,2024-06-17,A,405.31,Sold
1541,31,2,2023-10-20,B,555.94,Sold
1542,6,3,2023-05-11,A,380.05,Sold
1543,20,3,2025-05-05,B,268.93,Sold
1544,18,3,2024-01-09,A,407.55,Sold
1545,18,3,2024-01-23,B,356.25,Sold
1546,24,3,2024-09-19,A,339.08,Sold
1547,16,1,2024-02-17,B,283.93,Sold
1548,44,3,2022-12-01,A,1045.08,Sold
1549,24,1,2024-04-16,B,319.21,In Stock
1550,3,3,2024-05-19,C,148.89,Sold
1551,30,3,2023-01-24,A,641.69,Sold
1552,57,3,2024-02-14,C,880.15,Sold
1553,18,3,2023-08-07,D,260.81,Sold
1554,68,3,2024-10-16,B,1098.53,Sold
1555,58,1,2024-10-12,A,896.49,Sold
1556,36,2,2022-12-22,A,588.79,Sold
1557,60,3,2025-06-15,A,595.11,In Stock
1558,67,3,2025-02-06,A,999.27,In Stock
1559,50,1,2024-10-30,A,445.65,Sold
1560,67,1,2025-03-10,A,909.46,Sold
1561,64,2,2024-09-29,C,652.05,Sold
1562,36,1,2024-01-05,C,276.42,Sold
1563,6,1,2024-07-23,B,279.57,Sold
1564,10,3,2023-03-20,B,200.71,Sold
1565,7,2,2024-09-22,D,141.59,Sold
1566,27,1,2022-09-05,B,654.54,Sold
1567,29,1,2024-05-04,B,364.06,Sold
1568,19,3,2025-05-07,A,258.01,Sold
1569,57,1,2025-05-19,B,633.47,Sold
1570,56,3,2024-03-13,A,978.12,Sold
1571,63,3,2024-11-24,A,748.04,Sold
1572,61,1,2025-03-16,B,662.91,Sold
1573,34,1,2025-06-15,B,369.39,Sold
1574,70,3,2025-02-08,D,598.78,Sold
1575,11,1,2024-03-31,B,210.0,Sold
1576,61,1,2024-12-22,C,552.21,Sold
1577,30,1,2023-08-12,A,535.88,Sold
1578,14,1,2023-11-20,B,251.4,Sold
1579,23,2,2022-08-28,D,313.43,Sold
1580,63,3,2024-12-01,B,692.0,Sold
1581,66,2,2024-10-14,B,775.51,Sold
1582,63,2,2024-10-02,B,688.43,Sold
1583,65,1,2025-01-08,A,753.68,Sold
1584,59,1,2024-12-08,B,575.82,Sold
1585,64,2,2024-12-23,A,848.56,Sold
1586,57,3,2024-03-19,A,1115.11,Sold
1587,45,2,2023-03-01,A,1150.32,In Stock
1588,56,2,2024-08-28,B,791.29,Sold
1589,13,1,2022-09-17,A,342.44,Sold
1590,16,1,2024-01-05,B,278.24,Sold
1591,40,3,2023-09-30,C,369.28,Sold
1592,66,3,2025-01-06,A,833.95,Sold
1593,8,2,2023-04-17,A,357.94,Sold
1594,47,2,2024-03-26,B,551.68,Sold
1595,57,3,2024-12-24,B,699.52,Sold
1596,43,1,2024-10-09,C,367.64,Sold
1597,4,3,2024-08-25,C,162.6,Sold
1598,65,2,2024-09-20,C,592.42,Sold
1599,46,2,2024-04-22,B,479.84,Sold
1600,19,3,2023-07-20,A,396.79,Sold
1601,43,3,2022-10-25,A,949.75,Sold
1602,33,3,2022-12-30,B,513.04,Sold
1603,67,1,2025-03-29,B,851.18,Sold
1604,36,2,2023-11-09,B,363.32,Sold
1605,65,3,2025-07-30,B,603.13,In Stock
1606,39,3,2024-10-17,B,333.78,Sold
1607,27,1,2023-12-11,A,419.8,Sold
1608,63,1,2024-11-09,B,686.14,In Stock
1609,9,1,2024-10-06,A,316.17,Sold
1610,8,3,2023-06-19,B,318.95,Sold
1611,60,2,2025-07-07,B,527.41,In Stock
1612,59,1,2025-04-11,A,583.43,Sold
1613,46,2,2022-09-29,A,967.41,Sold
1614,32,2,2024-09-12,A,374.48,Sold
1615,21,1,2025-02-09,A,361.6,Sold
1616,66,1,2025-03-23,C,570.0,Sold
1617,68,2,2024-12-02,B,996.77,Sold
1618,40,3,2025-01-30,A,377.69,Sold
1619,34,1,2025-02-17,A,418.02,Sold
1620,29,1,2022-08-27,A,698.12,Sold
1621,21,3,2024-09-22,B,360.46,Sold
1622,20,2,2023-06-07,C,323.29,Sold
1623,58,3,2025-06-19,B,716.64,Sold
1624,21,3,2023-02-26,B,495.06,Sold
1625,49,2,2025-03-22,A,625.64,Sold
1626,38,1,2023-01-20,C,609.04,Sold
1627,71,3,2024-10-23,A,1226.39,Sold
1628,70,3,2025-07-20,B,839.92,Sold
1629,28,3,2023-09-02,B,386.09,Sold
1630,42,3,2023-05-13,A,792.02,Sold
1631,34,1,2025-05-17,C,289.32,Sold
1632,51,2,2023-11-18,D,482.79,Sold
1633,28,2,2022-09-15,A,644.37,Sold
1634,23,2,2024-05-14,B,266.91,In Stock
1635,14,1,2022-12-28,A,333.97,Sold
1636,55,2,2025-02-11,A,749.95,Sold
1637,16,3,2023-04-11,B,336.37,Sold
1638,56,2,2024-11-13,A,712.56,Sold
1639,67,2,2024-09-25,C,754.56,Sold
1640,34,3,2022-08-28,C,676.47,Sold
1641,71,1,2025-05-13,C,807.99,In Stock
1642,51,2,2024-01-20,C,630.78,Sold
1643,44,2,2025-03-26,A,508.33,Sold
1644,46,1,2024-03-18,A,541.37,Sold
1645,9,3,2024-08-25,C,243.2,Sold
1646,35,2,2022-11-18,B,647.22,Sold
1647,50,2,2024-10-28,B,392.16,In Stock
1648,29,2,2024-05-03,C,295.8,Sold
1649,35,3,2023-10-03,B,577.01,Sold
1650,62,3,2025-01-03,A,709.66,Sold
1651,57,3,2025-03-13,B,671.57,Sold
1652,8,3,2022-11-22,C,300.04,Sold
1653,65,2,2024-12-09,D,435.66,In Stock
1654,7,3,2023-11-29,C,201.58,In Stock
1655,42,1,2023-04-21,A,758.76,Sold
1656,7,1,2024-01-27,B,249.87,Sold
1657,18,1,2023-09-04,B,405.83,Sold
1658,18,3,2024-10-02,C,267.27,In Stock
1659,44,1,2025-05-17,B,436.58,Sold
1660,19,3,2023-11-18,B,324.88,Sold
1661,4,2,2024-06-19,A,229.65,Sold
1662,52,3,2025-01-07,C,354.51,Sold
1663,48,1,2023-08-20,B,900.75,Sold
1664,26,2,2022-10-19,B,411.5,Sold
1665,37,2,2025-04-08,B,303.84,Sold
1666,16,1,2024-11-20,A,269.17,Sold
1667,26,3,2023-07-17,B,360.8,Sold
1668,54,1,2023-09-28,B,972.77,Sold
1669,39,3,2025-03-29,A,332.89,Sold
1670,53,3,2025-01-15,A,586.66,In Stock
1671,55,1,2024-10-11,C,581.91,Sold
1672,42,2,2023-10-25,A,536.0,Sold
1673,35,3,2023-08-30,A,643.38,Sold
1674,63,3,2024-09-25,B,717.71,Sold
1675,37,3,2024-07-30,C,285.59,Sold
1676,6,2,2023-02-18,A,421.18,Sold
1677,36,2,2022-11-08,B,545.69,Sold
1678,65,2,2025-03-29,B,635.74,Sold
1679,49,2,2023-11-13,A,827.68,Sold
1680,70,3,2024-11-11,A,1107.33,Sold
1681,12,1,2022-12-15,A,344.43,Sold
1682,42,3,2025-04-16,C,292.45,Sold
1683,37,2,2024-10-27,B,335.38,Sold
1684,26,3,2023-11-01,B,335.31,Sold
1685,23,3,2025-04-16,B,212.03,Sold
1686,50,1,2024-06-19,A,613.1,Sold
1687,10,1,2024-01-28,B,169.53,Sold
1688,56,3,2025-01-20,C,482.82,Sold
1689,17,2,2024-10-20,B,265.83,Sold
1690,41,1,2024-01-19,C,444.06,Sold
1691,27,2,2022-09-16,A,728.03,In Stock
1692,9,3,2024-09-23,A,307.48,Sold
1693,57,1,2024-06-29,C,784.34,Sold
1694,60,3,2025-02-06,D,396.52,Sold
1695,69,1,2025-02-06,A,914.71,Sold
1696,2,1,2022-08-17,A,255.19,Sold
1697,52,1,2025-07-25,C,318.05,Sold
1698,51,1,2024-06-10,C,579.93,Sold
1699,37,1,2024-02-12,C,302.58,Sold
1700,67,3,2024-12-29,A,975.21,Sold
1701,45,1,2024-09-27,A,687.48,Sold
1702,39,3,2023-01-13,B,607.24,Sold
1703,34,2,2022-11-24,B,624.01,Sold
1704,22,2,2024-09-16,C,175.63,In Stock
1705,66,2,2025-02-23,A,791.43,Sold
1706,23,3,2025-04-03,B,221.18,Sold
1707,64,3,2025-01-31,A,786.87,Sold
1708,33,3,2024-07-26,A,422.43,Sold
1709,66,1,2024-10-23,A,850.96,In Stock
1710,61,3,2024-10-30,B,706.98,Sold
1711,62,2,2024-10-20,C,522.67,Sold
1712,61,2,2024-11-13,B,704.2,In Stock
1713,40,3,2025-05-28,A,369.86,Sold
1714,2,2,2023-01-31,C,165.82,In Stock
1715,4,3,2023-11-04,A,262.88,Sold
1716,41,3,2024-04-04,A,566.16,Sold
1717,7,3,2024-02-26,A,277.01,Sold
1718,60,2,2024-10-08,C,540.47,Sold
1719,24,3,2023-09-11,B,363.83,Sold
1720,25,2,2025-03-26,B,207.76,Sold
1721,58,3,2023-10-01,A,1488.4,In Stock
1722,52,2,2024-03-06,B,650.5,Sold
1723,32,1,2025-03-04,B,288.84,Sold
1724,36,1,2023-09-19,B,463.73,Sold
1725,44,3,2024-08-26,B,527.42,Sold
1726,43,2,2024-04-12,C,388.51,Sold
1727,22,3,2023-05-14,C,241.04,Sold
1728,27,2,2025-03-13,A,325.11,Sold
1729,56,2,2025-02-26,B,595.06,Sold
1730,19,1,2022-12-30,A,460.5,Sold
1731,29,3,2024-07-04,A,394.71,Sold
1732,31,1,2025-04-22,A,439.6,Sold
1733,50,3,2024-10-15,A,450.58,Sold
1734,5,2,2022-09-14,B,342.39,Sold
1735,10,1,2022-12-10,B,222.64,Sold
1736,56,1,2024-03-22,C,720.83,Sold
1737,56,3,2024-08-28,B,804.11,Sold
1738,3,3,2023-10-05,A,218.54,Sold
1739,61,1,2025-03-11,C,532.77,Sold
1740,32,2,2024-09-25,A,360.08,Sold
1741,59,1,2024-11-09,A,646.86,Sold
1742,12,2,2024-07-06,A,243.82,Sold
1743,34,1,2025-02-01,A,440.97,Sold
1744,22,1,2024-08-29,A,228.39,Sold
1745,1,1,2025-05-10,A,127.62,Sold
1746,48,2,2023-03-24,C,801.91,Sold
1747,31,2,2023-10-25,A,608.72,Sold
1748,8,3,2024-06-17,A,274.47,Sold
1749,15,3,2025-02-23,C,170.33,Sold
1750,58,3,2025-05-02,B,741.83,Sold
1751,21,2,2023-03-04,A,530.95,Sold
1752,18,1,2022-08-15,B,497.3,Sold
1753,69,1,2025-04-28,A,849.15,Sold
1754,37,1,2025-01-17,A,339.98,Sold
1755,34,1,2024-08-14,D,275.29,Sold
1756,33,1,2022-11-05,A,615.94,Sold
1757,16,3,2024-02-27,A,313.27,Sold
1758,47,3,2024-12-08,A,501.49,Sold
1759,67,2,2025-06-17,A,920.04,Sold
1760,35,3,2023-04-10,B,626.03,In Stock
1761,42,1,2025-01-18,B,375.08,Sold
1762,34,3,2022-10-22,D,412.72,Sold
1763,51,1,2024-03-08,A,830.33,Sold
1764,62,1,2025-06-12,A,623.84,Sold
1765,21,3,2022-12-19,B,490.87,Sold
1766,12,3,2025-01-15,C,165.56,Sold
1767,16,2,2025-01-30,D,151.02,Sold
1768,6,3,2023-08-16,A,384.15,Sold
1769,33,3,2024-05-01,B,376.28,Sold
1770,41,2,2023-08-12,A,819.88,Sold
1771,26,3,2024-09-06,B,279.09,Sold
1772,13,3,2024-12-30,C,149.0,Sold
1773,10,1,2025-04-10,A,146.4,Sold
1774,48,2,2025-06-08,C,406.73,Sold
1775,69,1,2025-04-25,B,742.22,Sold
1776,67,3,2024-12-22,C,736.13,Sold
